,Dorm,Network,PID,In_degree,Out_degree,Degree_centrality,in_degree_centrality,out_degree_centrality,eigenvector_centrality,closeness_centrality,betweenness_centrality,load_centrality,harmonic_centrality,local_reaching_centrality
44,Norcliffe&Adelfa,Liked,VDRRC7ehJn,2,0,0.038461538,0.038461538,0,5.65E-09,0.038461538,0,0,2,0
45,Norcliffe&Adelfa,Liked,WbtOEyYMVE,5,0,0.096153846,0.096153846,0,9.73E-08,0.098901099,0,0,5.5,0
46,Norcliffe&Adelfa,Liked,ccPhoH4WLk,7,0,0.134615385,0.134615385,0,1.03E-07,0.136752137,0,0,7.5,0
47,Norcliffe&Adelfa,Liked,dDt83GzpUH,8,0,0.153846154,0.153846154,0,0.577350843,0.173076923,0,0,10,0
48,Norcliffe&Adelfa,Liked,gWhlKlCKbU,1,0,0.019230769,0.019230769,0,1.22E-05,0.049450549,0,0,3.083333333,0
49,Norcliffe&Adelfa,Liked,m5M5EOQOsX,2,0,0.038461538,0.038461538,0,1.22E-05,0.062820513,0,0,4.083333333,0
50,Norcliffe&Adelfa,Liked,ngf39Gf552,1,0,0.019230769,0.019230769,0,2.87E-09,0.019230769,0,0,1,0
51,Norcliffe&Adelfa,Liked,ueSGzfrfXf,1,0,0.019230769,0.019230769,0,2.87E-09,0.019230769,0,0,1,0
52,Norcliffe&Adelfa,Liked,veuEXdzWtZ,1,0,0.019230769,0.019230769,0,2.87E-09,0.019230769,0,0,1,0
0,Norcliffe&Adelfa,NegAffPres,1DevlLjIJA,0,1,0.043478261,0,0.043478261,1.64E-08,0,0,0,0,0.043478261
1,Norcliffe&Adelfa,NegAffPres,2Pfp2nVBqy,0,1,0.043478261,0,0.043478261,1.64E-08,0,0,0,0,0.043478261
2,Norcliffe&Adelfa,NegAffPres,6DQSaTchol,2,1,0.130434783,0.086956522,0.043478261,0.004201114,0.097826087,0.003952569,0.003952569,2.5,0.043478261
3,Norcliffe&Adelfa,NegAffPres,aFugA5Gh5g,0,3,0.130434783,0,0.130434783,1.64E-08,0,0,0,0,0.130434783
4,Norcliffe&Adelfa,NegAffPres,hvKKl4UtyM,0,1,0.043478261,0,0.043478261,1.64E-08,0,0,0,0,0.086956522
5,Norcliffe&Adelfa,NegAffPres,IqXgzZV7v1,0,1,0.043478261,0,0.043478261,1.64E-08,0,0,0,0,0.043478261
6,Norcliffe&Adelfa,NegAffPres,nLgFX5aZt0,0,1,0.043478261,0,0.043478261,1.64E-08,0,0,0,0,0.217391304
7,Norcliffe&Adelfa,NegAffPres,OCNBPYMXAe,1,1,0.086956522,0.043478261,0.043478261,1.17E-05,0.043478261,0.001976285,0.001976285,1,0.043478261
8,Norcliffe&Adelfa,NegAffPres,pOXbLCxDX9,0,2,0.086956522,0,0.086956522,1.64E-08,0,0,0,0,0.086956522
9,Norcliffe&Adelfa,NegAffPres,qVceBtp1iH,0,1,0.043478261,0,0.043478261,1.64E-08,0,0,0,0,0.043478261
10,Norcliffe&Adelfa,NegAffPres,uJ1FtrYgCs,0,5,0.217391304,0,0.217391304,1.64E-08,0,0,0,0,0.217391304
11,Norcliffe&Adelfa,NegAffPres,UK5OyXrn7f,0,1,0.043478261,0,0.043478261,1.64E-08,0,0,0,0,0.043478261
12,Norcliffe&Adelfa,NegAffPres,xj9S8rKwFy,1,3,0.173913043,0.043478261,0.130434783,1.17E-05,0.043478261,0.007905138,0.007905138,1,0.173913043
13,Norcliffe&Adelfa,NegAffPres,YVUNrTFesM,0,1,0.043478261,0,0.043478261,1.64E-08,0,0,0,0,0.043478261
14,Norcliffe&Adelfa,NegAffPres,4bzFce1b72,1,0,0.043478261,0.043478261,0,1.17E-05,0.043478261,0,0,1,0
15,Norcliffe&Adelfa,NegAffPres,AEnpBBjChp,8,0,0.347826087,0.347826087,0,0.999947198,0.334448161,0,0,8.833333333,0
16,Norcliffe&Adelfa,NegAffPres,FjTWohEryS,1,0,0.043478261,0.043478261,0,1.17E-05,0.043478261,0,0,1,0
17,Norcliffe&Adelfa,NegAffPres,GIS3jlrdMz,1,0,0.043478261,0.043478261,0,1.17E-05,0.043478261,0,0,1,0
18,Norcliffe&Adelfa,NegAffPres,NQ4jTAON5p,1,0,0.043478261,0.043478261,0,1.17E-05,0.043478261,0,0,1,0
19,Norcliffe&Adelfa,NegAffPres,Pq4E84V9ZA,1,0,0.043478261,0.043478261,0,1.17E-05,0.043478261,0,0,1,0
20,Norcliffe&Adelfa,NegAffPres,YGAhqfk3wM,1,0,0.043478261,0.043478261,0,1.17E-05,0.043478261,0,0,1,0
21,Norcliffe&Adelfa,NegAffPres,ccPhoH4WLk,1,0,0.043478261,0.043478261,0,0.004189396,0.057971014,0,0,1.5,0
22,Norcliffe&Adelfa,NegAffPres,dDt83GzpUH,3,0,0.130434783,0.130434783,0,0.008390493,0.155279503,0,0,4,0
23,Norcliffe&Adelfa,NegAffPres,kSTxuewXlU,1,0,0.043478261,0.043478261,0,1.17E-05,0.043478261,0,0,1,0
0,Norcliffe&Adelfa,NegEmoSupp,1DevlLjIJA,0,2,0.03125,0,0.03125,2.73E-08,0,0,0,0,0.03125
1,Norcliffe&Adelfa,NegEmoSupp,2Pfp2nVBqy,0,1,0.015625,0,0.015625,2.73E-08,0,0,0,0,0.015625
2,Norcliffe&Adelfa,NegEmoSupp,3JJB9B9P8B,0,3,0.046875,0,0.046875,2.73E-08,0,0,0,0,0.046875
3,Norcliffe&Adelfa,NegEmoSupp,3X7Lx3DmLm,0,6,0.09375,0,0.09375,2.73E-08,0,0,0,0,0.09375
4,Norcliffe&Adelfa,NegEmoSupp,6DQSaTchol,1,2,0.046875,0.015625,0.03125,0.229415077,0.020833333,0.000496032,0.000496032,1.5,0.03125
5,Norcliffe&Adelfa,NegEmoSupp,aFugA5Gh5g,0,5,0.078125,0,0.078125,2.73E-08,0,0,0,0,0.140625
6,Norcliffe&Adelfa,NegEmoSupp,CYa8gz9HEx,0,2,0.03125,0,0.03125,2.73E-08,0,0,0,0,0.03125
7,Norcliffe&Adelfa,NegEmoSupp,EeAmP6mrIs,0,1,0.015625,0,0.015625,2.73E-08,0,0,0,0,0.015625
8,Norcliffe&Adelfa,NegEmoSupp,g3ki0wbZGW,0,1,0.015625,0,0.015625,2.73E-08,0,0,0,0,0.015625
9,Norcliffe&Adelfa,NegEmoSupp,hvKKl4UtyM,1,1,0.03125,0.015625,0.015625,0.229415077,0.015625,0,0,1,0.03125
10,Norcliffe&Adelfa,NegEmoSupp,iDhpnhoLGP,0,1,0.015625,0,0.015625,2.73E-08,0,0,0,0,0.015625
11,Norcliffe&Adelfa,NegEmoSupp,IqXgzZV7v1,0,1,0.015625,0,0.015625,2.73E-08,0,0,0,0,0.015625
12,Norcliffe&Adelfa,NegEmoSupp,JdYtZdlT1L,1,4,0.078125,0.015625,0.0625,6.56E-07,0.015625,0.000992063,0.000992063,1,0.0625
13,Norcliffe&Adelfa,NegEmoSupp,L38VzijXk1,0,1,0.015625,0,0.015625,2.73E-08,0,0,0,0,0.015625
14,Norcliffe&Adelfa,NegEmoSupp,nLgFX5aZt0,1,1,0.03125,0.015625,0.015625,0.229415077,0.015625,0,0,1,0.015625
15,Norcliffe&Adelfa,NegEmoSupp,OCNBPYMXAe,1,2,0.046875,0.015625,0.03125,0.229415077,0.015625,0.000248016,0.000248016,1,0.03125
16,Norcliffe&Adelfa,NegEmoSupp,OtKau3exc3,0,2,0.03125,0,0.03125,2.73E-08,0,0,0,0,0.03125
17,Norcliffe&Adelfa,NegEmoSupp,pOXbLCxDX9,0,3,0.046875,0,0.046875,2.73E-08,0,0,0,0,0.046875
18,Norcliffe&Adelfa,NegEmoSupp,qVceBtp1iH,0,3,0.046875,0,0.046875,2.73E-08,0,0,0,0,0.046875
19,Norcliffe&Adelfa,NegEmoSupp,sCXx0vuiYH,0,3,0.046875,0,0.046875,2.73E-08,0,0,0,0,0.046875
20,Norcliffe&Adelfa,NegEmoSupp,tTtUeBjXjS,0,1,0.015625,0,0.015625,2.73E-08,0,0,0,0,0.015625
21,Norcliffe&Adelfa,NegEmoSupp,uJ1FtrYgCs,1,1,0.03125,0.015625,0.015625,6.56E-07,0.015625,0,0,1,0.015625
22,Norcliffe&Adelfa,NegEmoSupp,UK5OyXrn7f,0,3,0.046875,0,0.046875,2.73E-08,0,0,0,0,0.046875
23,Norcliffe&Adelfa,NegEmoSupp,vcq5AXPnYK,0,2,0.03125,0,0.03125,2.73E-08,0,0,0,0,0.03125
24,Norcliffe&Adelfa,NegEmoSupp,Vpa8AoYbIs,1,6,0.109375,0.015625,0.09375,0.229415077,0.015625,0.001240079,0.001240079,1,0.109375
25,Norcliffe&Adelfa,NegEmoSupp,xj9S8rKwFy,1,1,0.03125,0.015625,0.015625,0.229415077,0.015625,0,0,1,0.015625
26,Norcliffe&Adelfa,NegEmoSupp,YHbWkJXO1k,0,2,0.03125,0,0.03125,2.73E-08,0,0,0,0,0.03125
27,Norcliffe&Adelfa,NegEmoSupp,YVUNrTFesM,1,2,0.046875,0.015625,0.03125,0.229415077,0.015625,0,0,1,0.109375
28,Norcliffe&Adelfa,NegEmoSupp,3jiYSyX4iN,2,0,0.03125,0.03125,0,8.20E-06,0.03515625,0,0,2.5,0
29,Norcliffe&Adelfa,NegEmoSupp,4bzFce1b72,1,0,0.015625,0.015625,0,6.56E-07,0.015625,0,0,1,0
30,Norcliffe&Adelfa,NegEmoSupp,5PI3Tc447V,1,0,0.015625,0.015625,0,6.56E-07,0.015625,0,0,1,0
31,Norcliffe&Adelfa,NegEmoSupp,7GUDDBhecG,1,0,0.015625,0.015625,0,6.56E-07,0.015625,0,0,1,0
32,Norcliffe&Adelfa,NegEmoSupp,9r9R0yNzfJ,2,0,0.03125,0.03125,0,1.29E-06,0.03125,0,0,2,0
33,Norcliffe&Adelfa,NegEmoSupp,AoUtUPEsgt,1,0,0.015625,0.015625,0,6.56E-07,0.015625,0,0,1,0
34,Norcliffe&Adelfa,NegEmoSupp,BLTAezgE4D,1,0,0.015625,0.015625,0,6.56E-07,0.015625,0,0,1,0
35,Norcliffe&Adelfa,NegEmoSupp,CTeIusM2p1,1,0,0.015625,0.015625,0,6.56E-07,0.015625,0,0,1,0
36,Norcliffe&Adelfa,NegEmoSupp,E4PvBnZAbE,3,0,0.046875,0.046875,0,0.229416335,0.05,0,0,3.5,0
37,Norcliffe&Adelfa,NegEmoSupp,GHgN50BpZm,1,0,0.015625,0.015625,0,6.56E-07,0.015625,0,0,1,0
38,Norcliffe&Adelfa,NegEmoSupp,GeJJwHT7ql,2,0,0.03125,0.03125,0,0.229422626,0.041666667,0,0,3,0
39,Norcliffe&Adelfa,NegEmoSupp,GpA02w4gvg,1,0,0.015625,0.015625,0,6.56E-07,0.015625,0,0,1,0
40,Norcliffe&Adelfa,NegEmoSupp,H1LnFoouTW,1,0,0.015625,0.015625,0,6.56E-07,0.015625,0,0,1,0
41,Norcliffe&Adelfa,NegEmoSupp,HF3j4jHkoj,2,0,0.03125,0.03125,0,1.29E-06,0.03125,0,0,2,0
42,Norcliffe&Adelfa,NegEmoSupp,JzQsbWR4R7,1,0,0.015625,0.015625,0,6.56E-07,0.015625,0,0,1,0
43,Norcliffe&Adelfa,NegEmoSupp,LfnUH7jJvt,1,0,0.015625,0.015625,0,6.56E-07,0.015625,0,0,1,0
44,Norcliffe&Adelfa,NegEmoSupp,MonelVXt8l,1,0,0.015625,0.015625,0,6.56E-07,0.015625,0,0,1,0
45,Norcliffe&Adelfa,NegEmoSupp,NJA5gBZoV2,1,0,0.015625,0.015625,0,7.58E-06,0.020833333,0,0,1.5,0
46,Norcliffe&Adelfa,NegEmoSupp,Pq4E84V9ZA,2,0,0.03125,0.03125,0,0.458830128,0.03515625,0,0,2.5,0
47,Norcliffe&Adelfa,NegEmoSupp,RDymGq2esd,1,0,0.015625,0.015625,0,6.56E-07,0.015625,0,0,1,0
48,Norcliffe&Adelfa,NegEmoSupp,TKxBQrPAI9,1,0,0.015625,0.015625,0,6.56E-07,0.015625,0,0,1,0
49,Norcliffe&Adelfa,NegEmoSupp,VDRRC7ehJn,1,0,0.015625,0.015625,0,6.56E-07,0.015625,0,0,1,0
50,Norcliffe&Adelfa,NegEmoSupp,WaySYf4Qjj,1,0,0.015625,0.015625,0,6.56E-07,0.015625,0,0,1,0
51,Norcliffe&Adelfa,NegEmoSupp,WbtOEyYMVE,5,0,0.078125,0.078125,0,0.229417594,0.0765625,0,0,5.833333333,0
52,Norcliffe&Adelfa,NegEmoSupp,aP8mTipHl6,1,0,0.015625,0.015625,0,6.56E-07,0.015625,0,0,1,0
53,Norcliffe&Adelfa,NegEmoSupp,ccPhoH4WLk,2,0,0.03125,0.03125,0,1.29E-06,0.03125,0,0,2,0
54,Norcliffe&Adelfa,NegEmoSupp,dDt83GzpUH,3,0,0.046875,0.046875,0,0.458830757,0.046875,0,0,3,0
55,Norcliffe&Adelfa,NegEmoSupp,gWhlKlCKbU,1,0,0.015625,0.015625,0,6.56E-07,0.015625,0,0,1,0
56,Norcliffe&Adelfa,NegEmoSupp,i4iPYyPeVt,1,0,0.015625,0.015625,0,6.56E-07,0.015625,0,0,1,0
57,Norcliffe&Adelfa,NegEmoSupp,m5M5EOQOsX,4,0,0.0625,0.0625,0,9.46E-06,0.0625,0,0,4,0
58,Norcliffe&Adelfa,NegEmoSupp,ngf39Gf552,1,0,0.015625,0.015625,0,6.56E-07,0.015625,0,0,1,0
59,Norcliffe&Adelfa,NegEmoSupp,pFeCFipi9T,1,0,0.015625,0.015625,0,6.56E-07,0.015625,0,0,1,0
60,Norcliffe&Adelfa,NegEmoSupp,rl1k9pPGtE,1,0,0.015625,0.015625,0,7.58E-06,0.020833333,0,0,1.5,0
61,Norcliffe&Adelfa,NegEmoSupp,snJkYfMmCU,1,0,0.015625,0.015625,0,6.56E-07,0.015625,0,0,1,0
62,Norcliffe&Adelfa,NegEmoSupp,ueSGzfrfXf,1,0,0.015625,0.015625,0,0.229415077,0.020833333,0,0,1.5,0
63,Norcliffe&Adelfa,NegEmoSupp,yUUyOH5Ra2,1,0,0.015625,0.015625,0,6.56E-07,0.015625,0,0,1,0
64,Norcliffe&Adelfa,NegEmoSupp,zVVfDpOdV8,1,0,0.015625,0.015625,0,6.56E-07,0.015625,0,0,1,0
0,Norcliffe&Adelfa,Persuasive,1DevlLjIJA,0,3,0.075,0,0.075,1.46E-09,0,0,0,0,0.075
1,Norcliffe&Adelfa,Persuasive,2Pfp2nVBqy,0,1,0.025,0,0.025,1.46E-09,0,0,0,0,0.025
2,Norcliffe&Adelfa,Persuasive,3JJB9B9P8B,0,1,0.025,0,0.025,1.46E-09,0,0,0,0,0.025
3,Norcliffe&Adelfa,Persuasive,6DQSaTchol,1,1,0.05,0.025,0.025,1.15E-06,0.045,0.001923077,0.001923077,2,0.025
4,Norcliffe&Adelfa,Persuasive,aFugA5Gh5g,0,4,0.1,0,0.1,1.46E-09,0,0,0,0,0.25
5,Norcliffe&Adelfa,Persuasive,CYa8gz9HEx,0,2,0.05,0,0.05,1.46E-09,0,0,0,0,0.05
6,Norcliffe&Adelfa,Persuasive,hvKKl4UtyM,1,1,0.05,0.025,0.025,0.392232271,0.025,0,0,1,0.025
7,Norcliffe&Adelfa,Persuasive,iDhpnhoLGP,0,1,0.025,0,0.025,1.46E-09,0,0,0,0,0.025
8,Norcliffe&Adelfa,Persuasive,JdYtZdlT1L,0,2,0.05,0,0.05,1.46E-09,0,0,0,0,0.05
9,Norcliffe&Adelfa,Persuasive,nLgFX5aZt0,2,1,0.075,0.05,0.025,0.588348406,0.05,0.000641026,0.000641026,2,0.025
10,Norcliffe&Adelfa,Persuasive,NpLNmFfQzz,0,1,0.025,0,0.025,1.46E-09,0,0,0,0,0.05
11,Norcliffe&Adelfa,Persuasive,OCNBPYMXAe,1,1,0.05,0.025,0.025,0.392232271,0.025,0,0,1,0.025
12,Norcliffe&Adelfa,Persuasive,OtKau3exc3,0,1,0.025,0,0.025,1.46E-09,0,0,0,0,0.025
13,Norcliffe&Adelfa,Persuasive,pOXbLCxDX9,0,2,0.05,0,0.05,1.46E-09,0,0,0,0,0.05
14,Norcliffe&Adelfa,Persuasive,qVceBtp1iH,0,2,0.05,0,0.05,1.46E-09,0,0,0,0,0.05
15,Norcliffe&Adelfa,Persuasive,tTtUeBjXjS,0,1,0.025,0,0.025,1.46E-09,0,0,0,0,0.025
16,Norcliffe&Adelfa,Persuasive,uJ1FtrYgCs,0,3,0.075,0,0.075,1.46E-09,0,0,0,0,0.25
17,Norcliffe&Adelfa,Persuasive,Vpa8AoYbIs,2,6,0.2,0.05,0.15,8.33E-08,0.05,0.008333333,0.008333333,2,0.175
18,Norcliffe&Adelfa,Persuasive,xj9S8rKwFy,1,1,0.05,0.025,0.025,0.588348404,0.033333333,0,0,1.5,0.025
19,Norcliffe&Adelfa,Persuasive,YHbWkJXO1k,0,1,0.025,0,0.025,1.46E-09,0,0,0,0,0.025
20,Norcliffe&Adelfa,Persuasive,YVUNrTFesM,1,1,0.05,0.025,0.025,1.15E-06,0.045,0,0,2,0.025
21,Norcliffe&Adelfa,Persuasive,3jiYSyX4iN,1,0,0.025,0.025,0,4.24E-08,0.025,0,0,1,0
22,Norcliffe&Adelfa,Persuasive,4bzFce1b72,1,0,0.025,0.025,0,4.24E-08,0.025,0,0,1,0
23,Norcliffe&Adelfa,Persuasive,9r9R0yNzfJ,1,0,0.025,0.025,0,4.24E-08,0.025,0,0,1,0
24,Norcliffe&Adelfa,Persuasive,AoUtUPEsgt,1,0,0.025,0.025,0,4.24E-08,0.025,0,0,1,0
25,Norcliffe&Adelfa,Persuasive,BLTAezgE4D,1,0,0.025,0.025,0,1.15E-06,0.045,0,0,2,0
26,Norcliffe&Adelfa,Persuasive,CJBGHhGTgt,1,0,0.025,0.025,0,4.24E-08,0.025,0,0,1,0
27,Norcliffe&Adelfa,Persuasive,E4PvBnZAbE,3,0,0.075,0.075,0,1.14E-05,0.089285714,0,0,4,0
28,Norcliffe&Adelfa,Persuasive,FzGNKjLHlg,1,0,0.025,0.025,0,4.24E-08,0.025,0,0,1,0
29,Norcliffe&Adelfa,Persuasive,HF3j4jHkoj,1,0,0.025,0.025,0,4.24E-08,0.025,0,0,1,0
30,Norcliffe&Adelfa,Persuasive,JzQsbWR4R7,2,0,0.05,0.05,0,8.33E-08,0.05,0,0,2,0
31,Norcliffe&Adelfa,Persuasive,VDRRC7ehJn,1,0,0.025,0.025,0,4.24E-08,0.025,0,0,1,0
32,Norcliffe&Adelfa,Persuasive,WbtOEyYMVE,1,0,0.025,0.025,0,1.02E-05,0.044444444,0,0,2.166666667,0
33,Norcliffe&Adelfa,Persuasive,aP8mTipHl6,2,0,0.05,0.05,0,8.33E-08,0.05,0,0,2,0
34,Norcliffe&Adelfa,Persuasive,ccPhoH4WLk,3,0,0.075,0.075,0,1.24E-07,0.075,0,0,3,0
35,Norcliffe&Adelfa,Persuasive,dDt83GzpUH,3,0,0.075,0.075,0,1.23E-06,0.08,0,0,3.5,0
36,Norcliffe&Adelfa,Persuasive,gZVZJEXHa9,1,0,0.025,0.025,0,4.24E-08,0.025,0,0,1,0
37,Norcliffe&Adelfa,Persuasive,m5M5EOQOsX,1,0,0.025,0.025,0,4.24E-08,0.025,0,0,1,0
38,Norcliffe&Adelfa,Persuasive,ngf39Gf552,1,0,0.025,0.025,0,4.24E-08,0.025,0,0,1,0
39,Norcliffe&Adelfa,Persuasive,pFeCFipi9T,1,0,0.025,0.025,0,4.24E-08,0.025,0,0,1,0
40,Norcliffe&Adelfa,Persuasive,ueSGzfrfXf,1,0,0.025,0.025,0,1.15E-06,0.045,0,0,2,0
0,Norcliffe&Adelfa,PosAffPres,1DevlLjIJA,1,6,0.104477612,0.014925373,0.089552239,0.150252542,0.02238806,0.002826775,0.002826775,1.833333333,0.089552239
1,Norcliffe&Adelfa,PosAffPres,2Pfp2nVBqy,0,1,0.014925373,0,0.014925373,1.24E-23,0,0,0,0,0.014925373
2,Norcliffe&Adelfa,PosAffPres,3JJB9B9P8B,0,5,0.074626866,0,0.074626866,1.24E-23,0,0,0,0,0.074626866
3,Norcliffe&Adelfa,PosAffPres,3X7Lx3DmLm,0,1,0.014925373,0,0.014925373,1.24E-23,0,0,0,0,0.014925373
4,Norcliffe&Adelfa,PosAffPres,6DQSaTchol,1,3,0.059701493,0.014925373,0.044776119,0.19904224,0.019900498,0.002713704,0.002713704,1.5,0.179104478
5,Norcliffe&Adelfa,PosAffPres,aFugA5Gh5g,0,5,0.074626866,0,0.074626866,1.24E-23,0,0,0,0,0.104477612
6,Norcliffe&Adelfa,PosAffPres,CYa8gz9HEx,0,2,0.029850746,0,0.029850746,1.24E-23,0,0,0,0,0.029850746
7,Norcliffe&Adelfa,PosAffPres,cYbokvjWX1,0,2,0.029850746,0,0.029850746,1.24E-23,0,0,0,0,0.059701493
8,Norcliffe&Adelfa,PosAffPres,EeAmP6mrIs,0,1,0.014925373,0,0.014925373,1.24E-23,0,0,0,0,0.014925373
9,Norcliffe&Adelfa,PosAffPres,g3ki0wbZGW,1,2,0.044776119,0.014925373,0.029850746,7.66E-22,0.014925373,0.000452284,0.000452284,1,0.029850746
10,Norcliffe&Adelfa,PosAffPres,hvKKl4UtyM,1,1,0.029850746,0.014925373,0.014925373,2.85E-05,0.014925373,0,0,1,0.014925373
11,Norcliffe&Adelfa,PosAffPres,iDhpnhoLGP,0,2,0.029850746,0,0.029850746,1.24E-23,0,0,0,0,0.029850746
12,Norcliffe&Adelfa,PosAffPres,IqXgzZV7v1,0,1,0.014925373,0,0.014925373,1.24E-23,0,0,0,0,0.014925373
13,Norcliffe&Adelfa,PosAffPres,JdYtZdlT1L,1,3,0.059701493,0.014925373,0.044776119,7.66E-22,0.014925373,0.000452284,0.000452284,1,0.044776119
14,Norcliffe&Adelfa,PosAffPres,L38VzijXk1,0,1,0.014925373,0,0.014925373,1.24E-23,0,0,0,0,0.014925373
15,Norcliffe&Adelfa,PosAffPres,nLgFX5aZt0,2,2,0.059701493,0.029850746,0.029850746,5.70E-05,0.029850746,0.000113071,0.000113071,2,0.059701493
16,Norcliffe&Adelfa,PosAffPres,NpLNmFfQzz,0,4,0.059701493,0,0.059701493,1.24E-23,0,0,0,0,0.089552239
17,Norcliffe&Adelfa,PosAffPres,OCNBPYMXAe,1,1,0.029850746,0.014925373,0.014925373,2.85E-05,0.014925373,0,0,1,0.014925373
18,Norcliffe&Adelfa,PosAffPres,OtKau3exc3,0,1,0.014925373,0,0.014925373,1.24E-23,0,0,0,0,0.014925373
19,Norcliffe&Adelfa,PosAffPres,pOXbLCxDX9,1,3,0.059701493,0.014925373,0.044776119,7.66E-22,0.014925373,0.000452284,0.000452284,1,0.044776119
20,Norcliffe&Adelfa,PosAffPres,qVceBtp1iH,0,3,0.044776119,0,0.044776119,1.24E-23,0,0,0,0,0.044776119
21,Norcliffe&Adelfa,PosAffPres,sCXx0vuiYH,0,3,0.044776119,0,0.044776119,1.24E-23,0,0,0,0,0.044776119
22,Norcliffe&Adelfa,PosAffPres,tTtUeBjXjS,0,3,0.044776119,0,0.044776119,1.24E-23,0,0,0,0,0.044776119
23,Norcliffe&Adelfa,PosAffPres,tYTZU1UMDK,0,1,0.014925373,0,0.014925373,1.24E-23,0,0,0,0,0.014925373
24,Norcliffe&Adelfa,PosAffPres,uJ1FtrYgCs,0,4,0.059701493,0,0.059701493,1.24E-23,0,0,0,0,0.119402985
25,Norcliffe&Adelfa,PosAffPres,UK5OyXrn7f,1,2,0.044776119,0.014925373,0.029850746,7.66E-22,0.014925373,0.000452284,0.000452284,1,0.029850746
26,Norcliffe&Adelfa,PosAffPres,vcq5AXPnYK,0,3,0.044776119,0,0.044776119,1.24E-23,0,0,0,0,0.044776119
27,Norcliffe&Adelfa,PosAffPres,Vpa8AoYbIs,1,6,0.104477612,0.014925373,0.089552239,0.26367483,0.019900498,0.002487562,0.002487562,1.5,0.179104478
28,Norcliffe&Adelfa,PosAffPres,xj9S8rKwFy,2,4,0.089552239,0.029850746,0.059701493,5.70E-05,0.029850746,0.000791497,0.000791497,2,0.059701493
29,Norcliffe&Adelfa,PosAffPres,YHbWkJXO1k,0,1,0.014925373,0,0.014925373,1.24E-23,0,0,0,0,0.014925373
30,Norcliffe&Adelfa,PosAffPres,YVUNrTFesM,2,3,0.074626866,0.029850746,0.044776119,0.349294782,0.029850746,0.001017639,0.001017639,2,0.179104478
31,Norcliffe&Adelfa,PosAffPres,5PI3Tc447V,1,0,0.014925373,0.014925373,0,2.34E-20,0.019900498,0,0,1.5,0
32,Norcliffe&Adelfa,PosAffPres,9r9R0yNzfJ,1,0,0.014925373,0.014925373,0,7.66E-22,0.014925373,0,0,1,0
33,Norcliffe&Adelfa,PosAffPres,BLTAezgE4D,1,0,0.014925373,0.014925373,0,7.66E-22,0.014925373,0,0,1,0
34,Norcliffe&Adelfa,PosAffPres,BVJRobudVb,1,0,0.014925373,0.014925373,0,5.70E-05,0.026865672,0,0,2,0
35,Norcliffe&Adelfa,PosAffPres,CTeIusM2p1,1,0,0.014925373,0.014925373,0,7.66E-22,0.014925373,0,0,1,0
36,Norcliffe&Adelfa,PosAffPres,Cyz20SkXmj,1,0,0.014925373,0.014925373,0,7.66E-22,0.014925373,0,0,1,0
37,Norcliffe&Adelfa,PosAffPres,DI56T8Tnz5,1,0,0.014925373,0.014925373,0,7.66E-22,0.014925373,0,0,1,0
38,Norcliffe&Adelfa,PosAffPres,E4PvBnZAbE,3,0,0.044776119,0.044776119,0,0.46271707,0.047761194,0,0,3.5,0
39,Norcliffe&Adelfa,PosAffPres,GHgN50BpZm,1,0,0.014925373,0.014925373,0,7.66E-22,0.014925373,0,0,1,0
40,Norcliffe&Adelfa,PosAffPres,GeJJwHT7ql,3,0,0.044776119,0.044776119,0,0.00011393,0.053304904,0,0,4,0
41,Norcliffe&Adelfa,PosAffPres,GpA02w4gvg,1,0,0.014925373,0.014925373,0,7.66E-22,0.014925373,0,0,1,0
42,Norcliffe&Adelfa,PosAffPres,H1LnFoouTW,1,0,0.014925373,0.014925373,0,7.66E-22,0.014925373,0,0,1,0
43,Norcliffe&Adelfa,PosAffPres,HF3j4jHkoj,2,0,0.029850746,0.029850746,0,1.52E-21,0.029850746,0,0,2,0
44,Norcliffe&Adelfa,PosAffPres,IpZ8jykhYm,1,0,0.014925373,0.014925373,0,7.66E-22,0.014925373,0,0,1,0
45,Norcliffe&Adelfa,PosAffPres,JzQsbWR4R7,3,0,0.044776119,0.044776119,0,0.113422288,0.052238806,0,0,4.583333333,0
46,Norcliffe&Adelfa,PosAffPres,MN2roeewqe,1,0,0.014925373,0.014925373,0,7.66E-22,0.014925373,0,0,1,0
47,Norcliffe&Adelfa,PosAffPres,MonelVXt8l,1,0,0.014925373,0.014925373,0,7.66E-22,0.014925373,0,0,1,0
48,Norcliffe&Adelfa,PosAffPres,OciMVONITL,1,0,0.014925373,0.014925373,0,7.66E-22,0.014925373,0,0,1,0
49,Norcliffe&Adelfa,PosAffPres,Pq4E84V9ZA,1,0,0.014925373,0.014925373,0,0.19904224,0.02238806,0,0,1.833333333,0
50,Norcliffe&Adelfa,PosAffPres,RDymGq2esd,1,0,0.014925373,0.014925373,0,7.66E-22,0.014925373,0,0,1,0
51,Norcliffe&Adelfa,PosAffPres,WbtOEyYMVE,6,0,0.089552239,0.089552239,0,0.113479253,0.102345416,0,0,8.583333333,0
52,Norcliffe&Adelfa,PosAffPres,YGAhqfk3wM,1,0,0.014925373,0.014925373,0,7.66E-22,0.014925373,0,0,1,0
53,Norcliffe&Adelfa,PosAffPres,aP8mTipHl6,2,0,0.029850746,0.029850746,0,0.113422288,0.041331803,0,0,3.583333333,0
